Id,Review
40,"Great City and Casino. All of the staff at Harrah's go above and beyond to help you and provide suggestions for what to do in the city and at the Casino. We had the Dinner Buffet, it was excellent. The food and service at the buffet top notch. We are looking forward to coming back again!!"
50,"A wide variety of machines with friendly staff members willing to help out. Clean and fresh looking. Smoking areas with even more machines, some of which you cannot find inside. Fast drink service. Clean rooms"
50,Great first trip to New Orleans! Loved everything! Hotel accommodations were great! Loved the no smoking in the casino which is where i spend a lot of time. Manning’s was great for finger foods and watching the games!
30,It’s was overall a nice beautiful room over looking the city... but the stand ups take in to much to give a little so I need the payout to give up More money I also would like the casino to provide a tour of the city
20,Hotel room was nice but very hard to get into parking lot with construction fence up and parking ticket validation machine not working part of the time.Did enjoy the river cruise brunch and alligator tour.Also seen how the parade floats are maid.At night stay on a main street with a group a lot of things happen.Friend grandchild had to see some buddy get stabbed and police stay busy at night you will hear the sirens.
50,"Wonderful stay, accommodations, room, service and staff were always on top of it! We were always greeted night or day. The beds were so comfortable, room exceptionally comfortable! Clean room, bathroom spotless. Service was exceptional!"
50,The room we stayed in was very nice. Very comfortable bed and the area we were in was very quiet at night. I particularly like the non-smoking policy! There is a good range of food options in or close to the hotel.
50,We loved Harrah's. The hotel room was clean and spacious. Staff very friendly and helpful. Casino was nice. Everyone very friendly. Great location to restaurants and shops and we had a gorgeous view of the river from our room. Only complaint is buffet for breakfast does not open till 8am. We booked a tour and had to leave at 740 so had to use the pricey room service.
50,Superb service and accommodations. Easy access to all city transportation. Buffet was excellent. Staff was very accommodating to our needs. Thank you Harrahs for a great quick trip to New Orleans. Look forward to returning soon.
50,This hotel is amazing. Everything about this hotel is pure luxury. The hotel was kind enough to upgrade our room to a suite complimentary. We’ve stayed here numerous times and every time was excellent!
50,"Spent two days in New Orleans staying at the Harrah' Hotel. As usual, the personnel were personable and professional making sure that our visit went smoothly. Any questions I had were answered promptly."
50,"The room was very nice, clean, it had everything we need. And it was the quietest hotel room we've had in a long time! We were right over a busy street but couldn't hear a thing. And no loud guests from other rooms in the hall. ALL of the employees were very nice, very helpful and friendly."
40,Paid for my accommodations myself. No offer from Harrah's. The Intercontinental Hotel was great. Wonderful location. The staff were responsive. The room service was fantastic.The room was spacious and the out side patio was also great. I would recommend the Intercontinental to anyone.
50,"I stayed at the Harrah’s Hotel and loved it. It was a great time. The crew Lesley, Kenneth, Robert And Mark are all so helpful and nice. It was truly a good time. My room was all that I could ask for and easily accessible to the elevator. Out was home away from home. The coffee shop opened downstairs at six am and I could go downstairs and get morning cappuccino for us to begin each day. Visiting the casino was fun too. And the visit wasn’t complete without a visit to the Steakhouse, as well as Ruth Chris And Gordon Biersch. We had such s good time. I heartily recommend it."
